,국가,광역권,지역명,규모구분,연도,월,분양가,평당분양가,평가,날짜
268,대한민국,비수도권,제주,60㎡이하,2016,1,,,FALSE,2016-01-01 00:00:00
269,대한민국,비수도권,제주,60㎡초과 85㎡이하,2016,1,2260,684,저렴,2016-01-01 00:00:00
270,대한민국,비수도권,제주,85㎡초과 102㎡이하,2016,1,2583,782,저렴,2016-01-01 00:00:00
271,대한민국,비수도권,제주,102㎡초과,2016,1,2574,780,저렴,2016-01-01 00:00:00
272,대한민국,수도권,서울,60㎡이하,2016,2,6438,1950,비쌈,2016-02-01 00:00:00
273,대한민국,수도권,서울,60㎡초과 85㎡이하,2016,2,6039,1830,비쌈,2016-02-01 00:00:00
274,대한민국,수도권,서울,85㎡초과 102㎡이하,2016,2,6513,1973,비쌈,2016-02-01 00:00:00
275,대한민국,수도권,서울,102㎡초과,2016,2,6458,1956,비쌈,2016-02-01 00:00:00
276,대한민국,수도권,인천,60㎡이하,2016,2,3328,1008,보통,2016-02-01 00:00:00
277,대한민국,수도권,인천,60㎡초과 85㎡이하,2016,2,3112,943,보통,2016-02-01 00:00:00
278,대한민국,수도권,인천,85㎡초과 102㎡이하,2016,2,3545,1074,보통,2016-02-01 00:00:00
279,대한민국,수도권,인천,102㎡초과,2016,2,3408,1032,보통,2016-02-01 00:00:00
280,대한민국,수도권,경기,60㎡이하,2016,2,3294,998,보통,2016-02-01 00:00:00
281,대한민국,수도권,경기,60㎡초과 85㎡이하,2016,2,3268,990,보통,2016-02-01 00:00:00
282,대한민국,수도권,경기,85㎡초과 102㎡이하,2016,2,3381,1024,보통,2016-02-01 00:00:00
283,대한민국,수도권,경기,102㎡초과,2016,2,3669,1111,보통,2016-02-01 00:00:00
284,대한민국,비수도권,부산,60㎡이하,2016,2,2999,908,보통,2016-02-01 00:00:00
285,대한민국,비수도권,부산,60㎡초과 85㎡이하,2016,2,3060,927,보통,2016-02-01 00:00:00
286,대한민국,비수도권,부산,85㎡초과 102㎡이하,2016,2,2957,896,보통,2016-02-01 00:00:00
287,대한민국,비수도권,부산,102㎡초과,2016,2,3812,1155,보통,2016-02-01 00:00:00
288,대한민국,비수도권,대구,60㎡이하,2016,2,3341,1012,보통,2016-02-01 00:00:00
289,대한민국,비수도권,대구,60㎡초과 85㎡이하,2016,2,3079,933,보통,2016-02-01 00:00:00
290,대한민국,비수도권,대구,85㎡초과 102㎡이하,2016,2,2532,767,저렴,2016-02-01 00:00:00
291,대한민국,비수도권,대구,102㎡초과,2016,2,2743,831,보통,2016-02-01 00:00:00
292,대한민국,비수도권,광주,60㎡이하,2016,2,2395,725,저렴,2016-02-01 00:00:00
293,대한민국,비수도권,광주,60㎡초과 85㎡이하,2016,2,2582,782,저렴,2016-02-01 00:00:00
294,대한민국,비수도권,광주,85㎡초과 102㎡이하,2016,2,,,FALSE,2016-02-01 00:00:00
295,대한민국,비수도권,광주,102㎡초과,2016,2,,,FALSE,2016-02-01 00:00:00
296,대한민국,비수도권,대전,60㎡이하,2016,2,2585,783,저렴,2016-02-01 00:00:00
297,대한민국,비수도권,대전,60㎡초과 85㎡이하,2016,2,2428,735,저렴,2016-02-01 00:00:00
298,대한민국,비수도권,대전,85㎡초과 102㎡이하,2016,2,2461,745,저렴,2016-02-01 00:00:00
299,대한민국,비수도권,대전,102㎡초과,2016,2,,,FALSE,2016-02-01 00:00:00
300,대한민국,비수도권,울산,60㎡이하,2016,2,2584,783,저렴,2016-02-01 00:00:00
301,대한민국,비수도권,울산,60㎡초과 85㎡이하,2016,2,3053,925,보통,2016-02-01 00:00:00
302,대한민국,비수도권,울산,85㎡초과 102㎡이하,2016,2,2663,806,보통,2016-02-01 00:00:00
303,대한민국,비수도권,울산,102㎡초과,2016,2,2874,870,보통,2016-02-01 00:00:00
304,대한민국,비수도권,세종,60㎡이하,2016,2,2601,788,저렴,2016-02-01 00:00:00
305,대한민국,비수도권,세종,60㎡초과 85㎡이하,2016,2,2676,810,보통,2016-02-01 00:00:00
306,대한민국,비수도권,세종,85㎡초과 102㎡이하,2016,2,2661,806,보통,2016-02-01 00:00:00
307,대한민국,비수도권,세종,102㎡초과,2016,2,2752,833,보통,2016-02-01 00:00:00
308,대한민국,비수도권,강원,60㎡이하,2016,2,2290,693,저렴,2016-02-01 00:00:00
309,대한민국,비수도권,강원,60㎡초과 85㎡이하,2016,2,2200,666,저렴,2016-02-01 00:00:00
310,대한민국,비수도권,강원,85㎡초과 102㎡이하,2016,2,,,FALSE,2016-02-01 00:00:00
311,대한민국,비수도권,강원,102㎡초과,2016,2,2350,712,저렴,2016-02-01 00:00:00
312,대한민국,비수도권,충북,60㎡이하,2016,2,1952,591,저렴,2016-02-01 00:00:00
313,대한민국,비수도권,충북,60㎡초과 85㎡이하,2016,2,2021,612,저렴,2016-02-01 00:00:00
314,대한민국,비수도권,충북,85㎡초과 102㎡이하,2016,2,2276,689,저렴,2016-02-01 00:00:00
315,대한민국,비수도권,충북,102㎡초과,2016,2,2261,685,저렴,2016-02-01 00:00:00
316,대한민국,비수도권,충남,60㎡이하,2016,2,2496,756,저렴,2016-02-01 00:00:00
317,대한민국,비수도권,충남,60㎡초과 85㎡이하,2016,2,2282,691,저렴,2016-02-01 00:00:00
318,대한민국,비수도권,충남,85㎡초과 102㎡이하,2016,2,2541,770,저렴,2016-02-01 00:00:00
319,대한민국,비수도권,충남,102㎡초과,2016,2,2444,740,저렴,2016-02-01 00:00:00
320,대한민국,비수도권,전북,60㎡이하,2016,2,1908,578,저렴,2016-02-01 00:00:00
321,대한민국,비수도권,전북,60㎡초과 85㎡이하,2016,2,1987,602,저렴,2016-02-01 00:00:00
322,대한민국,비수도권,전북,85㎡초과 102㎡이하,2016,2,2377,720,저렴,2016-02-01 00:00:00
323,대한민국,비수도권,전북,102㎡초과,2016,2,2283,691,저렴,2016-02-01 00:00:00
324,대한민국,비수도권,전남,60㎡이하,2016,2,1999,605,저렴,2016-02-01 00:00:00
325,대한민국,비수도권,전남,60㎡초과 85㎡이하,2016,2,1921,582,저렴,2016-02-01 00:00:00
326,대한민국,비수도권,전남,85㎡초과 102㎡이하,2016,2,2262,685,저렴,2016-02-01 00:00:00
327,대한민국,비수도권,전남,102㎡초과,2016,2,2176,659,저렴,2016-02-01 00:00:00
328,대한민국,비수도권,경북,60㎡이하,2016,2,2172,658,저렴,2016-02-01 00:00:00
329,대한민국,비수도권,경북,60㎡초과 85㎡이하,2016,2,2191,663,저렴,2016-02-01 00:00:00
330,대한민국,비수도권,경북,85㎡초과 102㎡이하,2016,2,2532,767,저렴,2016-02-01 00:00:00
331,대한민국,비수도권,경북,102㎡초과,2016,2,2346,710,저렴,2016-02-01 00:00:00
332,대한민국,비수도권,경남,60㎡이하,2016,2,2361,715,저렴,2016-02-01 00:00:00
333,대한민국,비수도권,경남,60㎡초과 85㎡이하,2016,2,2375,719,저렴,2016-02-01 00:00:00
334,대한민국,비수도권,경남,85㎡초과 102㎡이하,2016,2,2925,886,보통,2016-02-01 00:00:00
335,대한민국,비수도권,경남,102㎡초과,2016,2,2673,810,보통,2016-02-01 00:00:00
336,대한민국,비수도권,제주,60㎡이하,2016,2,,,FALSE,2016-02-01 00:00:00
337,대한민국,비수도권,제주,60㎡초과 85㎡이하,2016,2,2260,684,저렴,2016-02-01 00:00:00
338,대한민국,비수도권,제주,85㎡초과 102㎡이하,2016,2,2583,782,저렴,2016-02-01 00:00:00
339,대한민국,비수도권,제주,102㎡초과,2016,2,2574,780,저렴,2016-02-01 00:00:00
340,대한민국,수도권,서울,60㎡이하,2016,3,6550,1984,비쌈,2016-03-01 00:00:00
341,대한민국,수도권,서울,60㎡초과 85㎡이하,2016,3,6127,1856,비쌈,2016-03-01 00:00:00
342,대한민국,수도권,서울,85㎡초과 102㎡이하,2016,3,7179,2175,비쌈,2016-03-01 00:00:00
343,대한민국,수도권,서울,102㎡초과,2016,3,6371,1930,비쌈,2016-03-01 00:00:00
344,대한민국,수도권,인천,60㎡이하,2016,3,3323,1006,보통,2016-03-01 00:00:00
345,대한민국,수도권,인천,60㎡초과 85㎡이하,2016,3,3111,942,보통,2016-03-01 00:00:00
346,대한민국,수도권,인천,85㎡초과 102㎡이하,2016,3,3545,1074,보통,2016-03-01 00:00:00
347,대한민국,수도권,인천,102㎡초과,2016,3,3408,1032,보통,2016-03-01 00:00:00
348,대한민국,수도권,경기,60㎡이하,2016,3,3441,1042,보통,2016-03-01 00:00:00
349,대한민국,수도권,경기,60㎡초과 85㎡이하,2016,3,3259,987,보통,2016-03-01 00:00:00
350,대한민국,수도권,경기,85㎡초과 102㎡이하,2016,3,3363,1019,보통,2016-03-01 00:00:00
351,대한민국,수도권,경기,102㎡초과,2016,3,3680,1115,보통,2016-03-01 00:00:00
352,대한민국,비수도권,부산,60㎡이하,2016,3,2951,894,보통,2016-03-01 00:00:00
353,대한민국,비수도권,부산,60㎡초과 85㎡이하,2016,3,3102,940,보통,2016-03-01 00:00:00
354,대한민국,비수도권,부산,85㎡초과 102㎡이하,2016,3,2957,896,보통,2016-03-01 00:00:00
355,대한민국,비수도권,부산,102㎡초과,2016,3,3727,1129,보통,2016-03-01 00:00:00
356,대한민국,비수도권,대구,60㎡이하,2016,3,3341,1012,보통,2016-03-01 00:00:00
357,대한민국,비수도권,대구,60㎡초과 85㎡이하,2016,3,3154,955,보통,2016-03-01 00:00:00
358,대한민국,비수도권,대구,85㎡초과 102㎡이하,2016,3,2539,769,저렴,2016-03-01 00:00:00
359,대한민국,비수도권,대구,102㎡초과,2016,3,2743,831,보통,2016-03-01 00:00:00
360,대한민국,비수도권,광주,60㎡이하,2016,3,2470,748,저렴,2016-03-01 00:00:00
361,대한민국,비수도권,광주,60㎡초과 85㎡이하,2016,3,2601,788,저렴,2016-03-01 00:00:00
362,대한민국,비수도권,광주,85㎡초과 102㎡이하,2016,3,,,FALSE,2016-03-01 00:00:00
363,대한민국,비수도권,광주,102㎡초과,2016,3,,,FALSE,2016-03-01 00:00:00
364,대한민국,비수도권,대전,60㎡이하,2016,3,2585,783,저렴,2016-03-01 00:00:00
365,대한민국,비수도권,대전,60㎡초과 85㎡이하,2016,3,2428,735,저렴,2016-03-01 00:00:00
366,대한민국,비수도권,대전,85㎡초과 102㎡이하,2016,3,2461,745,저렴,2016-03-01 00:00:00
367,대한민국,비수도권,대전,102㎡초과,2016,3,,,FALSE,2016-03-01 00:00:00
368,대한민국,비수도권,울산,60㎡이하,2016,3,2584,783,저렴,2016-03-01 00:00:00
369,대한민국,비수도권,울산,60㎡초과 85㎡이하,2016,3,3075,931,보통,2016-03-01 00:00:00
370,대한민국,비수도권,울산,85㎡초과 102㎡이하,2016,3,2663,806,보통,2016-03-01 00:00:00
371,대한민국,비수도권,울산,102㎡초과,2016,3,3057,926,보통,2016-03-01 00:00:00
372,대한민국,비수도권,세종,60㎡이하,2016,3,2601,788,저렴,2016-03-01 00:00:00
373,대한민국,비수도권,세종,60㎡초과 85㎡이하,2016,3,2681,812,보통,2016-03-01 00:00:00
374,대한민국,비수도권,세종,85㎡초과 102㎡이하,2016,3,2670,809,보통,2016-03-01 00:00:00
375,대한민국,비수도권,세종,102㎡초과,2016,3,2752,833,보통,2016-03-01 00:00:00
376,대한민국,비수도권,강원,60㎡이하,2016,3,2249,681,저렴,2016-03-01 00:00:00
377,대한민국,비수도권,강원,60㎡초과 85㎡이하,2016,3,2221,673,저렴,2016-03-01 00:00:00
378,대한민국,비수도권,강원,85㎡초과 102㎡이하,2016,3,,,FALSE,2016-03-01 00:00:00
379,대한민국,비수도권,강원,102㎡초과,2016,3,2350,712,저렴,2016-03-01 00:00:00
380,대한민국,비수도권,충북,60㎡이하,2016,3,1925,583,저렴,2016-03-01 00:00:00
381,대한민국,비수도권,충북,60㎡초과 85㎡이하,2016,3,2021,612,저렴,2016-03-01 00:00:00
382,대한민국,비수도권,충북,85㎡초과 102㎡이하,2016,3,2276,689,저렴,2016-03-01 00:00:00
383,대한민국,비수도권,충북,102㎡초과,2016,3,2261,685,저렴,2016-03-01 00:00:00
384,대한민국,비수도권,충남,60㎡이하,2016,3,2226,674,저렴,2016-03-01 00:00:00
385,대한민국,비수도권,충남,60㎡초과 85㎡이하,2016,3,2114,640,저렴,2016-03-01 00:00:00
386,대한민국,비수도권,충남,85㎡초과 102㎡이하,2016,3,2541,770,저렴,2016-03-01 00:00:00
387,대한민국,비수도권,충남,102㎡초과,2016,3,2444,740,저렴,2016-03-01 00:00:00
388,대한민국,비수도권,전북,60㎡이하,2016,3,1910,578,저렴,2016-03-01 00:00:00
389,대한민국,비수도권,전북,60㎡초과 85㎡이하,2016,3,1959,593,저렴,2016-03-01 00:00:00
390,대한민국,비수도권,전북,85㎡초과 102㎡이하,2016,3,2269,687,저렴,2016-03-01 00:00:00
391,대한민국,비수도권,전북,102㎡초과,2016,3,2293,694,저렴,2016-03-01 00:00:00
392,대한민국,비수도권,전남,60㎡이하,2016,3,2002,606,저렴,2016-03-01 00:00:00
393,대한민국,비수도권,전남,60㎡초과 85㎡이하,2016,3,1919,581,저렴,2016-03-01 00:00:00
394,대한민국,비수도권,전남,85㎡초과 102㎡이하,2016,3,2262,685,저렴,2016-03-01 00:00:00
395,대한민국,비수도권,전남,102㎡초과,2016,3,2176,659,저렴,2016-03-01 00:00:00
396,대한민국,비수도권,경북,60㎡이하,2016,3,2173,658,저렴,2016-03-01 00:00:00
397,대한민국,비수도권,경북,60㎡초과 85㎡이하,2016,3,2191,663,저렴,2016-03-01 00:00:00
398,대한민국,비수도권,경북,85㎡초과 102㎡이하,2016,3,2675,810,보통,2016-03-01 00:00:00
399,대한민국,비수도권,경북,102㎡초과,2016,3,2314,701,저렴,2016-03-01 00:00:00
400,대한민국,비수도권,경남,60㎡이하,2016,3,2366,716,저렴,2016-03-01 00:00:00
401,대한민국,비수도권,경남,60㎡초과 85㎡이하,2016,3,2392,724,저렴,2016-03-01 00:00:00
402,대한민국,비수도권,경남,85㎡초과 102㎡이하,2016,3,3053,925,보통,2016-03-01 00:00:00
403,대한민국,비수도권,경남,102㎡초과,2016,3,2645,801,보통,2016-03-01 00:00:00
404,대한민국,비수도권,제주,60㎡이하,2016,3,,,FALSE,2016-03-01 00:00:00
405,대한민국,비수도권,제주,60㎡초과 85㎡이하,2016,3,2314,701,저렴,2016-03-01 00:00:00
406,대한민국,비수도권,제주,85㎡초과 102㎡이하,2016,3,,,FALSE,2016-03-01 00:00:00
407,대한민국,비수도권,제주,102㎡초과,2016,3,,,FALSE,2016-03-01 00:00:00
408,대한민국,수도권,서울,60㎡이하,2016,4,6618,2005,비쌈,2016-04-01 00:00:00
409,대한민국,수도권,서울,60㎡초과 85㎡이하,2016,4,6196,1877,비쌈,2016-04-01 00:00:00
410,대한민국,수도권,서울,85㎡초과 102㎡이하,2016,4,8096,2453,비쌈,2016-04-01 00:00:00
411,대한민국,수도권,서울,102㎡초과,2016,4,6353,1925,비쌈,2016-04-01 00:00:00
412,대한민국,수도권,인천,60㎡이하,2016,4,3323,1006,보통,2016-04-01 00:00:00
413,대한민국,수도권,인천,60㎡초과 85㎡이하,2016,4,3147,953,보통,2016-04-01 00:00:00
414,대한민국,수도권,인천,85㎡초과 102㎡이하,2016,4,3545,1074,보통,2016-04-01 00:00:00
415,대한민국,수도권,인천,102㎡초과,2016,4,4839,1466,보통,2016-04-01 00:00:00
416,대한민국,수도권,경기,60㎡이하,2016,4,3400,1030,보통,2016-04-01 00:00:00
417,대한민국,수도권,경기,60㎡초과 85㎡이하,2016,4,3243,982,보통,2016-04-01 00:00:00
418,대한민국,수도권,경기,85㎡초과 102㎡이하,2016,4,3395,1028,보통,2016-04-01 00:00:00
419,대한민국,수도권,경기,102㎡초과,2016,4,3611,1094,보통,2016-04-01 00:00:00
420,대한민국,비수도권,부산,60㎡이하,2016,4,2973,900,보통,2016-04-01 00:00:00
421,대한민국,비수도권,부산,60㎡초과 85㎡이하,2016,4,3087,935,보통,2016-04-01 00:00:00
422,대한민국,비수도권,부산,85㎡초과 102㎡이하,2016,4,2930,887,보통,2016-04-01 00:00:00
423,대한민국,비수도권,부산,102㎡초과,2016,4,3727,1129,보통,2016-04-01 00:00:00
424,대한민국,비수도권,대구,60㎡이하,2016,4,3341,1012,보통,2016-04-01 00:00:00
425,대한민국,비수도권,대구,60㎡초과 85㎡이하,2016,4,3168,960,보통,2016-04-01 00:00:00
426,대한민국,비수도권,대구,85㎡초과 102㎡이하,2016,4,2539,769,저렴,2016-04-01 00:00:00
427,대한민국,비수도권,대구,102㎡초과,2016,4,2743,831,보통,2016-04-01 00:00:00
428,대한민국,비수도권,광주,60㎡이하,2016,4,2600,787,저렴,2016-04-01 00:00:00
429,대한민국,비수도권,광주,60㎡초과 85㎡이하,2016,4,2696,816,보통,2016-04-01 00:00:00
430,대한민국,비수도권,광주,85㎡초과 102㎡이하,2016,4,2754,834,보통,2016-04-01 00:00:00
431,대한민국,비수도권,광주,102㎡초과,2016,4,3518,1066,보통,2016-04-01 00:00:00
432,대한민국,비수도권,대전,60㎡이하,2016,4,2529,766,저렴,2016-04-01 00:00:00
433,대한민국,비수도권,대전,60㎡초과 85㎡이하,2016,4,2425,734,저렴,2016-04-01 00:00:00
434,대한민국,비수도권,대전,85㎡초과 102㎡이하,2016,4,,,FALSE,2016-04-01 00:00:00
435,대한민국,비수도권,대전,102㎡초과,2016,4,,,FALSE,2016-04-01 00:00:00
436,대한민국,비수도권,울산,60㎡이하,2016,4,2586,783,저렴,2016-04-01 00:00:00
437,대한민국,비수도권,울산,60㎡초과 85㎡이하,2016,4,3076,932,보통,2016-04-01 00:00:00
438,대한민국,비수도권,울산,85㎡초과 102㎡이하,2016,4,2663,806,보통,2016-04-01 00:00:00
439,대한민국,비수도권,울산,102㎡초과,2016,4,2967,899,보통,2016-04-01 00:00:00
440,대한민국,비수도권,세종,60㎡이하,2016,4,2656,804,보통,2016-04-01 00:00:00
441,대한민국,비수도권,세종,60㎡초과 85㎡이하,2016,4,2699,817,보통,2016-04-01 00:00:00
442,대한민국,비수도권,세종,85㎡초과 102㎡이하,2016,4,2654,804,보통,2016-04-01 00:00:00
443,대한민국,비수도권,세종,102㎡초과,2016,4,2714,822,보통,2016-04-01 00:00:00
444,대한민국,비수도권,강원,60㎡이하,2016,4,2143,649,저렴,2016-04-01 00:00:00
445,대한민국,비수도권,강원,60㎡초과 85㎡이하,2016,4,2183,661,저렴,2016-04-01 00:00:00
446,대한민국,비수도권,강원,85㎡초과 102㎡이하,2016,4,,,FALSE,2016-04-01 00:00:00
447,대한민국,비수도권,강원,102㎡초과,2016,4,2350,712,저렴,2016-04-01 00:00:00
448,대한민국,비수도권,충북,60㎡이하,2016,4,1915,580,저렴,2016-04-01 00:00:00
449,대한민국,비수도권,충북,60㎡초과 85㎡이하,2016,4,2010,609,저렴,2016-04-01 00:00:00
450,대한민국,비수도권,충북,85㎡초과 102㎡이하,2016,4,2276,689,저렴,2016-04-01 00:00:00
451,대한민국,비수도권,충북,102㎡초과,2016,4,2261,685,저렴,2016-04-01 00:00:00
452,대한민국,비수도권,충남,60㎡이하,2016,4,2295,695,저렴,2016-04-01 00:00:00
453,대한민국,비수도권,충남,60㎡초과 85㎡이하,2016,4,2160,654,저렴,2016-04-01 00:00:00
454,대한민국,비수도권,충남,85㎡초과 102㎡이하,2016,4,2541,770,저렴,2016-04-01 00:00:00
455,대한민국,비수도권,충남,102㎡초과,2016,4,2638,799,저렴,2016-04-01 00:00:00
456,대한민국,비수도권,전북,60㎡이하,2016,4,1900,575,저렴,2016-04-01 00:00:00
457,대한민국,비수도권,전북,60㎡초과 85㎡이하,2016,4,1916,580,저렴,2016-04-01 00:00:00
458,대한민국,비수도권,전북,85㎡초과 102㎡이하,2016,4,2269,687,저렴,2016-04-01 00:00:00
459,대한민국,비수도권,전북,102㎡초과,2016,4,2380,721,저렴,2016-04-01 00:00:00
